Experiment Name,Feature Combo,Model Type,Horizon,Bear Threshold,Test Market Regime,Test Market Return,Test Bull Ratio,Test Bear Ratio,MAE,MSE,RMSE,Direction Acc,Correlation,R2,Sharpe,Sortino,Max DD,CAGR,Total Return,Win Rate,N Trades,Avg Trade Return,Buy & Hold Benchmark Name,Buy & Hold Return,Buy & Hold CAGR,Buy & Hold Sharpe,Buy & Hold Max DD,Buy & Hold Return Raw,Buy & Hold Return After Cost,Excess Return vs B&H,Beats Buy & Hold,Val Sharpe,Val CAGR,Best Holding Days,Best Cooldown,Best Threshold,Best Base Exposure,Best Defensive Exposure,Best Signal EMA Alpha
stock_only_regime_embedding_h5_t10,stock_only,regime_embedding,5,-0.1,bull,0.2960480308913589,0.8823529411764706,0.11764705882352941,0.041128207,0.0029089719,0.053934887,0.5228758169934641,-0.1392352719776412,-6.1379275,0.3520942293798521,0.4605843066731473,-0.09341442140897294,0.06421909551189553,0.03825598011997222,0.5636363636363636,9,0.0012624538851689175,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.24762851619366355,False,1.384982516383769,0.27935901892575954,5,0,0.006,,,
stock_only_regime_embedding_h5_t12,stock_only,regime_embedding,5,-0.12,bull,0.2960480308913589,0.9673202614379085,0.032679738562091505,0.064861506,0.0064342273,0.080213636,0.5882352941176471,-0.21911979484267427,-14.788069,1.9316815367159628,2.8530326838319957,-0.06700883478225786,0.34863371910636776,0.1977019876272439,0.5625,1,0.0015862327158123759,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.08818250868639188,False,1.3477642149985078,0.272125788314733,8,0,0.004,,,
stock_only_regime_embedding_h5_t15,stock_only,regime_embedding,5,-0.15,bull,0.2960480308913589,1.0,0.0,0.056030117,0.004355705,0.065997764,0.48366013071895425,-0.06510734397073933,-9.687868,1.5372520025962098,2.027382909612657,-0.061919749422876924,0.2610558945739707,0.15016565082769628,0.5784313725490197,6,0.0020499275428665074,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.1357188454859395,False,1.303851081563838,0.264837151267036,3,0,0.004,,,
stock_only_regime_embedding_h5_t18,stock_only,regime_embedding,5,-0.18,bull,0.2960480308913589,1.0,0.0,0.094446555,0.021280061,0.14587687,0.5816993464052288,-0.13528715648633277,-51.21623,2.055916920158456,3.1673788539631436,-0.06191974942287727,0.3882976999946026,0.21882650011831362,0.5625,2,0.0017881685709483363,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.06705799619532216,False,1.3477642149985078,0.272125788314733,8,0,0.004,,,
stock_only_regime_embedding_h5_t20,stock_only,regime_embedding,5,-0.2,bull,0.2960480308913589,1.0,0.0,0.10334486,0.013088943,0.11440692,0.6862745098039216,-0.10714733130800842,-31.117165,2.3274826539876554,3.497589782817188,-0.06704351116781794,0.49736038293425344,0.27571127695949893,0.5789473684210527,1,0.001764859967893226,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.010173219354136842,False,1.3164242090451954,0.2689678650287659,3,0,0.004,,,
stock_only_regime_embedding_h6_t10,stock_only,regime_embedding,6,-0.1,bull,0.2886852601254528,0.881578947368421,0.11842105263157894,0.06714026,0.0055963113,0.0748085,0.6644736842105263,0.014331396541426306,-11.046202,0.7473506131946993,1.1197769037037362,-0.08753697953981536,0.13951650245673797,0.0814024646202145,0.5639097744360902,14,0.0015365749727947128,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.19724968123166065,False,0.3350394283936336,0.06397344595187215,10,1,0.008,,,
stock_only_regime_embedding_h6_t12,stock_only,regime_embedding,6,-0.12,bull,0.2886852601254528,0.9671052631578947,0.03289473684210526,0.13589935,0.034461178,0.18563722,0.631578947368421,0.02241692804981763,-73.17856,1.3966336709543252,1.8262331436628128,-0.06650278280887173,0.2621977325681717,0.14973083119240882,0.5739130434782609,5,0.0018283705184477682,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.12892131465946632,False,1.4386447959092246,0.28440190637372487,10,0,0.008,,,
stock_only_regime_embedding_h6_t15,stock_only,regime_embedding,6,-0.15,bull,0.2886852601254528,1.0,0.0,0.08531358,0.011007994,0.10491899,0.6513157894736842,-0.10558239158466627,-22.694986,0.20238848397906062,0.283564607546337,-0.09151301677228756,0.04054064213129993,0.024098502407639222,0.55,12,0.0011821611748338175,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.2545536434442359,False,0.2551628770978702,0.050421529159157874,10,1,0.004,,,
stock_only_regime_embedding_h6_t18,stock_only,regime_embedding,6,-0.18,bull,0.2886852601254528,1.0,0.0,0.07788152,0.007982428,0.089344434,0.7302631578947368,0.015675137852651583,-16.182379,0.3327763574551992,0.5020705090101324,-0.09646532079588761,0.0645618644204915,0.03819988987161227,0.5579710144927537,14,0.0013038071271231652,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.24045225598026287,False,0.21428166677123556,0.043027768619008366,10,1,0.004,,,
stock_only_regime_embedding_h6_t20,stock_only,regime_embedding,6,-0.2,bull,0.2886852601254528,1.0,0.0,0.06304437,0.0060580955,0.07783377,0.7236842105263158,-0.06499246071470027,-12.040204,0.3327763574551992,0.5020705090101324,-0.09646532079588761,0.0645618644204915,0.03819988987161227,0.5579710144927537,14,0.0013038071271231652,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.24045225598026287,False,0.21428166677123556,0.043027768619008366,10,1,0.004,,,
