Date,Open,High,Low,Close,Volume
2017-11-14 00:00:00+08:00,10716.59,10735.08,10654.58,10687.18,2676900
2017-11-15 00:00:00+08:00,10662.08,10669.59,10600.26,10630.65,2325600
2017-11-16 00:00:00+08:00,10629.16,10666.66,10609.23,10625.04,2189300
2017-11-17 00:00:00+08:00,10673.43,10729.45,10673.43,10701.64,2471200
2017-11-20 00:00:00+08:00,10706.79,10728.39,10656.18,10664.55,2503700
2017-11-21 00:00:00+08:00,10688.22,10787.58,10687.26,10779.24,3285200
2017-11-22 00:00:00+08:00,10815.4,10882.65,10801.1,10822.59,3911700
2017-11-23 00:00:00+08:00,10837.61,10872.29,10809.09,10854.57,2681100
2017-11-24 00:00:00+08:00,10847.79,10873.91,10833.78,10854.09,2746900
2017-11-27 00:00:00+08:00,10836.82,10856.0,10746.74,10750.93,2668100
2017-11-28 00:00:00+08:00,10733.56,10752.58,10692.53,10707.07,2961000
2017-11-29 00:00:00+08:00,10735.24,10762.91,10697.62,10713.55,3096300
2017-11-30 00:00:00+08:00,10623.2,10650.18,10560.44,10560.44,4939100
2017-12-01 00:00:00+08:00,10591.62,10665.92,10495.15,10600.37,3776200
2017-12-04 00:00:00+08:00,10617.27,10665.43,10565.68,10651.11,2864500
2017-12-05 00:00:00+08:00,10607.62,10635.71,10540.74,10566.85,3126100
2017-12-06 00:00:00+08:00,10541.03,10541.03,10376.65,10393.92,3022600
2017-12-07 00:00:00+08:00,10404.42,10418.97,10322.76,10355.76,2740500
2017-12-08 00:00:00+08:00,10406.35,10419.28,10336.26,10398.62,2683800
2017-12-11 00:00:00+08:00,10438.33,10504.67,10438.33,10473.09,2334200
2017-12-12 00:00:00+08:00,10488.73,10495.24,10408.06,10443.28,2164400
2017-12-13 00:00:00+08:00,10447.11,10489.17,10444.7,10470.7,2324000
2017-12-14 00:00:00+08:00,10494.6,10577.53,10494.6,10538.01,2447400
2017-12-15 00:00:00+08:00,10517.21,10520.66,10436.11,10491.44,2590700
2017-12-18 00:00:00+08:00,10478.74,10526.41,10472.39,10506.52,1861300
2017-12-19 00:00:00+08:00,10508.33,10544.0,10452.08,10467.34,2190500
2017-12-20 00:00:00+08:00,10470.36,10514.31,10470.36,10504.52,2155800
2017-12-21 00:00:00+08:00,10526.97,10545.78,10488.97,10488.97,2116400
2017-12-22 00:00:00+08:00,10503.1,10537.27,10486.52,10537.27,2049900
2017-12-25 00:00:00+08:00,10546.64,10556.65,10514.54,10522.49,1928200
2017-12-26 00:00:00+08:00,10526.14,10528.92,10408.12,10421.91,2037800
2017-12-27 00:00:00+08:00,10419.81,10497.77,10419.81,10486.67,2103300
2017-12-28 00:00:00+08:00,10513.29,10592.04,10513.29,10567.64,2223700
2017-12-29 00:00:00+08:00,10590.95,10659.98,10590.95,10642.86,2411700
2018-01-02 00:00:00+08:00,10664.82,10710.73,10650.77,10710.73,2375900
2018-01-03 00:00:00+08:00,10759.61,10813.16,10759.61,10801.57,2964800
2018-01-04 00:00:00+08:00,10834.58,10853.46,10794.25,10848.63,3048500
2018-01-05 00:00:00+08:00,10856.92,10879.8,10815.68,10879.8,3028400
2018-01-08 00:00:00+08:00,10899.09,10918.47,10869.12,10915.75,3246900
2018-01-09 00:00:00+08:00,10922.35,10931.0,10860.77,10914.89,2933100
2018-01-10 00:00:00+08:00,10915.32,10934.75,10819.25,10831.09,3224000
2018-01-11 00:00:00+08:00,10824.54,10844.08,10770.1,10810.06,2736200
2018-01-12 00:00:00+08:00,10818.24,10899.98,10818.24,10883.96,2900300
2018-01-15 00:00:00+08:00,10932.37,10962.55,10911.89,10956.31,2672500
2018-01-16 00:00:00+08:00,10955.81,10986.11,10920.5,10986.11,2943900
2018-01-17 00:00:00+08:00,10976.13,11030.22,10942.95,11004.8,3337400
2018-01-18 00:00:00+08:00,11048.06,11122.82,11048.06,11071.57,3069900
2018-01-19 00:00:00+08:00,11123.58,11150.85,11095.85,11150.85,2661500
2018-01-22 00:00:00+08:00,11169.79,11231.46,11142.38,11231.46,3222600
2018-01-23 00:00:00+08:00,11243.49,11270.18,11201.52,11253.11,3399800
2018-01-24 00:00:00+08:00,11228.71,11228.71,11107.32,11152.16,3171100
2018-01-25 00:00:00+08:00,11154.36,11268.61,11131.85,11165.95,3457900
2018-01-26 00:00:00+08:00,11152.53,11178.3,11089.48,11147.1,2701400
2018-01-29 00:00:00+08:00,11202.27,11246.18,11161.83,11221.81,2450400
2018-01-30 00:00:00+08:00,11189.57,11189.57,11076.78,11076.78,2709200
2018-01-31 00:00:00+08:00,11054.36,11158.29,11007.89,11103.79,2642900
2018-02-01 00:00:00+08:00,11139.4,11212.1,11139.4,11160.25,2257600
2018-02-02 00:00:00+08:00,11151.65,11153.32,11070.43,11126.23,2023400
2018-02-05 00:00:00+08:00,10970.3,10970.3,10855.43,10946.25,2393600
2018-02-06 00:00:00+08:00,10761.01,10761.01,10300.4,10404.0,5183600
2018-02-07 00:00:00+08:00,10547.64,10697.82,10547.64,10551.54,3145300
2018-02-08 00:00:00+08:00,10559.44,10609.5,10512.93,10528.52,2287100
2018-02-09 00:00:00+08:00,10371.01,10392.31,10189.04,10371.75,2895400
2018-02-12 00:00:00+08:00,10429.09,10473.51,10416.01,10421.09,2387100
2018-02-21 00:00:00+08:00,10559.79,10720.48,10559.79,10714.44,2770600
2018-02-22 00:00:00+08:00,10698.47,10698.47,10620.8,10662.38,2385800
2018-02-23 00:00:00+08:00,10688.97,10799.29,10688.97,10794.55,2623500
2018-02-26 00:00:00+08:00,10827.98,10890.69,10827.98,10836.7,2295300
2018-02-27 00:00:00+08:00,10896.16,10937.9,10815.47,10815.47,2697700
2018-03-01 00:00:00+08:00,10779.1,10805.55,10709.69,10785.79,2508100
2018-03-02 00:00:00+08:00,10719.29,10719.29,10638.98,10698.17,2135500
2018-03-05 00:00:00+08:00,10727.45,10756.37,10642.9,10642.9,2203900
2018-03-06 00:00:00+08:00,10711.15,10784.34,10711.15,10784.34,1905900
2018-03-07 00:00:00+08:00,10762.99,10818.05,10745.32,10745.32,2106300
2018-03-08 00:00:00+08:00,10788.43,10852.33,10788.43,10823.24,2535200
2018-03-09 00:00:00+08:00,10847.74,10882.76,10845.38,10864.82,2457800
2018-03-12 00:00:00+08:00,10908.99,11016.56,10908.99,11002.1,2759800
2018-03-13 00:00:00+08:00,11022.15,11095.63,11014.87,11095.63,2433800
2018-03-14 00:00:00+08:00,11063.73,11070.29,11015.47,11038.8,2331000
2018-03-15 00:00:00+08:00,11039.6,11052.11,11008.18,11018.45,2124400
2018-03-16 00:00:00+08:00,11010.24,11054.86,10933.46,11027.7,3071600
2018-03-19 00:00:00+08:00,11004.81,11066.0,10983.25,11046.9,2206800
2018-03-20 00:00:00+08:00,11016.85,11020.78,10981.04,11010.84,2159800
2018-03-21 00:00:00+08:00,11037.35,11072.31,11011.07,11011.07,2360400
2018-03-22 00:00:00+08:00,11045.9,11120.2,10975.33,11005.84,2637400
2018-03-23 00:00:00+08:00,10863.67,10863.67,10758.06,10823.33,2618800
2018-03-26 00:00:00+08:00,10783.57,10840.05,10781.43,10840.05,2048600
2018-03-27 00:00:00+08:00,10901.69,10986.79,10901.69,10986.79,2297400
2018-03-28 00:00:00+08:00,10939.97,10939.97,10853.48,10865.66,1953100
2018-03-29 00:00:00+08:00,10855.66,10889.6,10815.46,10845.92,2158300
2018-03-30 00:00:00+08:00,10905.3,10969.22,10905.3,10906.22,2263300
2018-04-02 00:00:00+08:00,10936.26,10969.88,10882.05,10888.27,2071400
2018-04-03 00:00:00+08:00,10837.54,10837.54,10775.45,10821.53,2124100
2018-04-09 00:00:00+08:00,10880.14,10904.75,10829.02,10893.53,2664500
